time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
182.0,33.25352694351968,0.0,17950.017824873998,0.0,8,1,78.21269664723994
183.0,28.734088942830162,0.0,17978.751913816828,0.0,8,1,82.57500763507011
184.0,34.511525248695506,0.0,18013.263439065522,0.0,8,1,92.80496829516709
185.0,32.24271395898001,0.0,18045.506153024504,0.0,8,1,97.65668043136273
186.0,34.43307131479125,0.0,18079.939224339294,0.0,8,1,101.1941585659576
187.0,32.23788884606917,0.0,18112.177113185364,0.0,8,1,102.05300746792922
188.0,33.54120989818214,0.0,18145.718323083547,0.0,8,1,105.72227273768436
189.0,32.325093818823646,0.0,18178.043416902372,0.0,8,1,106.19773068692226
190.0,28.866086070168546,0.0,18206.90950297254,0.0,8,1,106.93244878695037
191.0,36.91465535125533,0.0,18243.824158323794,0.0,8,1,112.80632805005806
192.0,42.59349763663691,0.0,18286.41765596043,0.0,8,1,120.33316911037355
193.0,34.78921299379333,0.0,18321.206868954225,0.0,8,1,120.01479860539885
194.0,23.518922625912055,0.0,18344.72579158014,0.0,8,1,115.10477592355298
195.0,13.912304486282125,0.0,18358.63809606642,0.0,8,1,104.237757464933
196.0,16.40396888930887,0.0,18375.04206495573,0.0,8,0,88.15411624074926
197.0,18.408259160143693,0.0,18393.450324115875,0.0,8,0,85.08863046142227
198.0,16.02130752475853,0.0,18409.471631640634,0.0,8,0,82.56857077480248
199.0,18.081665431730606,0.0,18427.553297072365,0.0,8,0,79.73037043317177
200.0,20.286763188146985,0.0,18447.84006026051,0.0,7,0,72.56385230902961
201.0,25.20845450943891,0.0,18473.04851476995,0.0,7,0,76.72511740262999
202.0,17.434913991658338,0.0,18490.48342876161,0.0,7,0,79.19335398796393
203.0,31.842294156303858,0.0,18522.325722917914,0.0,7,0,84.58485669406836
204.0,24.990001890666722,0.0,18547.31572480858,0.0,7,0,84.47059096523336
205.0,21.78933521697755,0.0,18569.10506002556,0.0,7,0,85.63158877097774
206.0,42.18575408105969,0.0,18611.29081410662,0.0,7,0,92.34420608428081
207.0,29.26514846075117,0.0,18640.55596256737,0.0,7,0,92.79475200219525
208.0,15.553463837917112,0.0,18656.109426405288,0.0,7,0,87.6219237589512
209.0,13.51569222288315,0.0,18669.62511862817,0.0,7,0,83.19146474867611
210.0,16.279449241855694,0.0,18685.904567870024,0.0,6,0,71.26549076870612
211.0,9.063440685945505,0.0,18694.96800855597,0.0,6,0,69.7681792832538
212.0,17.049756812121704,0.0,18712.01776536809,0.0,5,0,50.17003386592995
213.0,12.785943302196946,0.0,18724.80370867029,0.0,5,0,47.88615679728741
214.0,16.630080942516415,0.0,18741.433789612805,0.0,5,0,50.04736100044666
215.0,20.247923486553937,0.0,18761.68171309936,0.0,5,0,53.983911650318085
216.0,22.679673899225577,0.0,18784.361386998586,0.0,5,0,58.26640588295868
217.0,23.072162212289374,0.0,18807.433549210877,0.0,5,0,61.22059156405031
218.0,26.051219259260378,0.0,18833.484768470138,0.0,5,0,65.06645209336875
219.0,27.096643572884133,0.0,18860.581412043022,0.0,4,0,56.852014722776545
220.0,6.72563657669816,0.0,18867.30704861972,0.0,4,0,53.7794533110886
221.0,5.344014905338558,0.0,18872.65106352506,0.0,4,0,48.64463440172478
